"","datetime","wtr_0","wtr_10","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_1"
"744",2022-07-24 07:30:00,16.713,6.573,16.903,16.237,13.558,11.139,9.077,7.983,7.481,6.877,16.585
"745",2022-07-24 08:00:00,16.808,6.674,16.903,16.237,13.75,11.139,8.978,7.983,7.481,6.978,16.568
"746",2022-07-24 08:30:00,16.999,6.674,16.999,16.237,14.325,11.236,9.077,8.182,7.782,7.079,16.577
"747",2022-07-24 09:00:00,17.379,6.573,17.57,16.237,14.23,11.236,9.472,8.082,7.582,6.978,16.611
"748",2022-07-24 09:30:00,16.999,6.674,16.999,16.046,14.038,11.041,9.077,7.983,7.481,6.978,16.67
"749",2022-07-24 10:00:00,16.903,6.573,16.999,16.237,13.75,11.236,9.077,8.082,7.582,6.877,16.628
"750",2022-07-24 10:30:00,16.808,6.674,16.903,16.332,13.558,11.139,9.077,7.983,7.481,6.978,16.594
"751",2022-07-24 11:00:00,16.808,6.674,16.999,16.427,14.038,11.139,9.077,8.182,7.582,6.978,16.636
"752",2022-07-24 11:30:00,16.808,6.674,17.189,16.523,14.038,11.334,9.275,8.082,7.782,6.978,16.636
"753",2022-07-24 12:00:00,16.999,6.674,17.379,16.427,14.038,11.334,9.472,8.182,7.882,6.978,16.662
"754",2022-07-24 12:30:00,17.284,6.877,17.665,16.523,14.325,11.722,9.373,8.182,8.182,7.079,16.696
"755",2022-07-24 13:00:00,17.57,6.775,17.475,16.618,14.325,11.625,9.472,8.282,8.182,7.079,16.696
"756",2022-07-24 13:30:00,18.045,6.775,18.521,16.999,14.134,11.236,9.571,8.481,7.983,7.079,16.755
"757",2022-07-24 14:00:00,17.855,6.775,18.426,17.094,14.517,11.334,9.571,8.182,7.983,7.079,16.798
"758",2022-07-24 14:30:00,18.14,6.978,18.521,16.332,14.804,11.334,9.373,8.182,8.082,7.179,17.001
"759",2022-07-24 15:00:00,18.331,6.775,18.331,16.618,14.23,11.722,9.275,8.282,7.882,7.079,17.01
"760",2022-07-24 15:30:00,18.331,6.877,18.426,16.999,13.942,12.013,9.275,8.282,7.983,7.179,17.035
"761",2022-07-24 16:00:00,18.616,6.775,18.331,16.808,14.613,11.334,9.472,8.282,7.983,7.179,17.23
"762",2022-07-24 16:30:00,18.711,6.775,18.426,17.094,14.804,11.334,9.571,8.282,7.782,7.179,17.112
"763",2022-07-24 17:00:00,18.996,6.775,17.76,17.094,14.325,11.334,9.571,8.382,7.882,7.079,17.12
"764",2022-07-24 17:30:00,19.377,6.775,18.045,17.284,14.038,11.625,9.176,8.182,7.682,7.079,17.179
"765",2022-07-24 18:00:00,18.616,6.775,17.189,16.523,14.134,11.236,8.978,8.182,7.682,7.179,17.272
"766",2022-07-24 18:30:00,18.521,6.775,17.189,16.332,14.613,10.944,9.373,8.282,7.582,6.978,17.145
"767",2022-07-24 19:00:00,18.711,6.674,17.189,16.427,14.325,11.431,9.077,8.282,7.381,6.877,17.145
"768",2022-07-24 19:30:00,18.616,6.674,17.189,16.523,13.846,11.139,9.472,8.282,7.481,6.978,17.171
"769",2022-07-24 20:00:00,18.426,6.775,17.189,16.427,13.942,11.041,9.176,8.082,7.582,7.079,17.162
"770",2022-07-24 20:30:00,18.331,6.674,17.189,16.332,14.134,11.236,9.176,8.182,7.582,7.079,17.128
"771",2022-07-24 21:00:00,18.14,6.573,17.094,16.427,13.846,11.334,9.176,8.182,7.582,6.978,17.256
"772",2022-07-24 21:30:00,18.045,6.674,17.094,16.523,14.038,11.334,9.077,8.282,7.582,6.978,17.128
"773",2022-07-24 22:00:00,17.95,6.775,17.094,16.332,14.421,11.041,9.176,8.282,7.582,7.079,17.137
"774",2022-07-24 22:30:00,17.855,6.674,17.189,16.427,13.942,11.528,9.176,8.082,7.381,6.978,17.196
"775",2022-07-24 23:00:00,17.76,6.674,16.999,16.332,14.23,11.041,9.176,8.182,7.481,6.978,17.112
"776",2022-07-24 23:30:00,17.57,6.674,16.999,16.523,14.038,10.944,9.176,8.282,7.582,7.079,16.993
"777",2022-07-25 00:00:00,17.284,6.775,17.094,16.332,13.942,11.139,9.275,8.182,7.481,7.079,17.018
"778",2022-07-25 00:30:00,17.284,6.674,17.189,16.332,14.038,11.334,9.077,8.082,7.381,6.978,17.086
"779",2022-07-25 01:00:00,17.189,6.775,17.189,16.332,14.038,10.846,9.373,8.282,7.682,7.079,17.044
"780",2022-07-25 01:30:00,17.189,6.674,17.189,15.951,14.134,11.236,9.077,8.082,7.582,6.978,17.035
"781",2022-07-25 02:00:00,17.189,6.674,17.189,16.332,14.23,11.139,9.176,8.382,7.582,6.978,16.993
"782",2022-07-25 02:30:00,17.094,6.674,17.094,16.427,13.846,11.528,8.978,8.182,7.481,6.877,16.959
"783",2022-07-25 03:00:00,16.999,6.775,16.999,16.523,14.23,11.236,9.275,8.082,7.481,7.079,16.857
"784",2022-07-25 03:30:00,16.903,6.775,16.999,16.141,14.421,10.846,9.373,8.182,7.682,7.079,16.806
"785",2022-07-25 04:00:00,16.903,6.573,16.903,16.713,14.325,11.041,9.571,8.082,7.481,6.978,16.789
"786",2022-07-25 04:30:00,16.903,6.674,16.903,16.808,13.75,11.139,9.077,8.182,7.582,7.079,16.789
"787",2022-07-25 05:00:00,16.903,6.674,16.903,16.332,13.654,11.528,8.879,8.082,7.381,6.978,16.772
"788",2022-07-25 05:30:00,16.903,6.674,16.903,16.332,13.942,11.334,8.978,8.282,7.682,6.978,16.755
"789",2022-07-25 06:00:00,16.903,6.674,16.903,16.523,14.038,10.651,9.373,8.382,7.582,7.079,16.738
"790",2022-07-25 06:30:00,16.903,6.573,16.903,16.237,14.134,11.334,9.373,8.182,7.481,6.978,16.713
"791",2022-07-25 07:00:00,16.808,6.775,16.903,16.427,14.038,11.139,9.176,8.082,7.481,7.179,16.67
"792",2022-07-25 07:30:00,16.999,6.573,16.999,16.427,14.421,11.236,9.176,8.182,7.682,7.079,16.645
"793",2022-07-25 08:00:00,16.999,6.573,17.189,16.427,14.517,11.139,9.176,8.282,7.782,7.079,16.653
"794",2022-07-25 08:30:00,17.094,6.674,17.475,16.523,14.038,11.528,9.373,8.282,7.481,6.978,16.653
"795",2022-07-25 09:00:00,17.094,6.775,17.665,16.427,14.23,11.334,9.373,8.282,7.682,7.079,16.679
"796",2022-07-25 09:30:00,16.999,6.775,17.284,16.523,14.325,11.236,9.275,8.282,7.682,7.079,16.67
"797",2022-07-25 10:00:00,16.999,6.775,17.475,16.618,14.23,11.236,9.373,8.182,7.682,7.079,16.679
"798",2022-07-25 10:30:00,17.379,6.877,17.76,17.094,14.325,11.431,9.373,8.182,7.782,7.179,16.73
"799",2022-07-25 11:00:00,17.284,6.775,18.331,16.808,14.709,11.625,9.571,8.382,7.983,7.28,16.73
"800",2022-07-25 11:30:00,17.284,6.674,18.331,16.903,14.517,11.528,9.472,8.382,7.882,7.079,16.772
"801",2022-07-25 12:00:00,17.57,6.877,17.95,16.999,14.421,11.625,9.373,8.382,7.983,7.179,16.781
"802",2022-07-25 12:30:00,17.855,6.978,18.426,17.284,14.23,12.207,9.571,8.382,7.983,7.28,16.832
"803",2022-07-25 13:00:00,18.045,6.978,18.331,17.094,14.613,11.528,9.472,8.581,8.082,7.179,16.959
"804",2022-07-25 13:30:00,17.855,6.978,18.521,16.903,14.804,11.916,9.768,8.382,8.182,7.179,17.112
"805",2022-07-25 14:00:00,17.76,6.877,17.665,16.903,14.613,11.625,9.472,8.282,7.882,7.179,17.188
"806",2022-07-25 14:30:00,17.76,6.775,17.76,16.808,14.613,11.431,9.571,8.382,7.983,7.079,17.332
"807",2022-07-25 15:00:00,17.855,6.877,17.76,16.808,14.517,11.625,9.472,8.382,7.983,7.179,17.349
"808",2022-07-25 15:30:00,17.855,6.877,17.57,16.808,14.421,11.722,9.472,8.382,8.082,7.28,17.179
"809",2022-07-25 16:00:00,17.855,6.775,17.379,16.808,14.421,11.431,9.373,8.481,7.782,7.179,17.205
"810",2022-07-25 16:30:00,18.236,6.877,17.855,17.094,15.378,11.916,9.866,8.382,8.082,7.179,17.239
"811",2022-07-25 17:00:00,18.236,6.775,17.76,17.094,14.996,11.916,9.866,8.481,8.182,7.079,17.247
"812",2022-07-25 17:30:00,18.14,6.877,17.284,16.713,14.325,11.236,9.373,8.481,7.882,7.179,17.196
"813",2022-07-25 18:00:00,18.14,6.775,17.379,16.713,14.23,11.819,9.472,8.382,7.682,7.079,17.535
"814",2022-07-25 18:30:00,18.711,6.877,17.379,16.523,14.804,11.236,9.373,8.481,7.782,7.179,17.721
"815",2022-07-25 19:00:00,18.426,6.775,17.284,16.713,14.517,11.431,9.275,8.282,7.682,6.978,17.239
"816",2022-07-25 19:30:00,18.236,6.877,17.284,16.903,13.846,11.819,9.373,8.282,7.682,7.179,17.289
"817",2022-07-25 20:00:00,18.14,6.775,17.284,16.808,14.613,11.334,9.275,8.282,7.682,7.28,17.416
"818",2022-07-25 20:30:00,18.14,6.877,17.284,16.523,14.709,11.139,9.571,8.481,7.682,7.179,17.306
"819",2022-07-25 21:00:00,18.045,6.674,17.284,16.427,14.134,11.528,9.669,8.282,7.582,7.079,17.366
"820",2022-07-25 21:30:00,17.95,6.775,17.189,16.713,14.134,11.528,9.275,8.182,7.481,7.079,17.433
"821",2022-07-25 22:00:00,17.855,6.674,17.189,16.618,14.421,11.528,9.077,8.382,7.882,7.381,17.535
"822",2022-07-25 22:30:00,17.76,6.674,17.094,16.618,14.325,11.236,9.275,8.581,7.782,7.28,17.476
"823",2022-07-25 23:00:00,17.76,6.775,17.189,16.523,14.325,11.431,9.472,8.282,7.381,6.978,17.425
"824",2022-07-25 23:30:00,17.665,6.877,17.189,16.523,14.325,11.431,9.472,8.082,7.582,7.179,17.391
"825",2022-07-26 00:00:00,17.665,6.978,17.189,16.618,14.421,11.334,9.373,8.382,7.682,7.179,17.425
"826",2022-07-26 00:30:00,17.57,6.775,17.189,16.618,14.23,11.431,9.275,8.282,7.582,6.978,17.391
"827",2022-07-26 01:00:00,17.475,6.775,17.189,16.618,14.421,11.431,9.275,8.282,7.682,6.978,17.332
"828",2022-07-26 01:30:00,17.475,6.674,17.094,16.618,14.517,11.334,9.373,8.382,7.682,7.179,17.264
"829",2022-07-26 02:00:00,17.379,6.775,17.189,16.618,14.325,11.431,9.373,8.382,7.582,7.079,17.213
"830",2022-07-26 02:30:00,17.284,6.775,17.189,16.618,14.134,11.625,9.373,8.182,7.582,7.079,17.154
"831",2022-07-26 03:00:00,17.284,6.775,17.189,16.523,14.613,11.236,9.373,8.282,7.782,7.179,17.12
"832",2022-07-26 03:30:00,17.284,6.775,17.189,16.427,14.517,11.334,9.472,8.382,7.682,7.079,17.12
"833",2022-07-26 04:00:00,17.189,6.775,17.189,16.427,14.325,11.625,9.373,8.182,7.682,7.079,17.078
"834",2022-07-26 04:30:00,17.189,6.775,17.189,16.523,14.325,11.528,9.373,8.282,7.682,7.179,17.027
"835",2022-07-26 05:00:00,17.189,6.775,17.189,16.523,14.421,11.334,9.373,8.282,7.782,7.179,17.01
"836",2022-07-26 05:30:00,17.189,6.775,17.094,16.427,14.517,11.334,9.275,8.282,7.582,7.079,16.984
"837",2022-07-26 06:00:00,17.094,6.775,17.094,16.618,14.23,11.431,9.373,8.382,7.582,7.079,16.942
"838",2022-07-26 06:30:00,16.999,6.775,17.094,16.523,14.325,11.334,9.472,8.382,7.582,7.079,16.908
"839",2022-07-26 07:00:00,17.094,6.775,17.094,16.618,14.325,11.334,9.373,8.382,7.682,7.179,16.899
"840",2022-07-26 07:30:00,17.094,6.775,17.094,16.618,14.421,11.528,9.472,8.282,7.782,7.179,16.874
"841",2022-07-26 08:00:00,17.189,6.775,17.284,16.523,14.613,11.722,9.472,8.282,7.682,7.079,16.899
"842",2022-07-26 08:30:00,17.379,6.775,17.475,16.523,14.709,11.528,9.571,8.282,7.882,7.28,16.925
"843",2022-07-26 09:00:00,17.57,6.877,17.665,16.618,14.613,11.625,9.571,8.382,7.882,7.179,16.933
"844",2022-07-26 09:30:00,17.76,6.877,17.76,16.713,14.9,11.916,9.571,8.481,7.782,7.079,16.959
"845",2022-07-26 10:00:00,17.95,6.877,18.236,16.808,14.9,11.916,9.669,8.382,7.882,7.179,16.993
"846",2022-07-26 10:30:00,18.331,6.978,18.236,16.999,14.9,12.013,9.768,8.382,7.983,7.28,17.018
"847",2022-07-26 11:00:00,18.426,6.877,18.236,16.999,14.9,12.013,9.866,8.481,7.882,7.179,17.027
"848",2022-07-26 11:30:00,18.806,6.877,18.521,16.999,15.091,12.207,9.965,8.481,8.082,7.28,17.035
"849",2022-07-26 12:00:00,18.616,6.978,18.616,16.999,15.091,12.013,9.768,8.481,8.082,7.381,17.078
"850",2022-07-26 12:30:00,18.521,6.978,17.95,16.903,15.187,12.304,9.866,8.481,8.382,7.28,17.12
"851",2022-07-26 13:00:00,18.996,6.978,18.331,17.379,14.613,11.916,9.768,8.581,8.282,7.381,17.162
"852",2022-07-26 13:30:00,18.331,6.978,18.711,17.475,14.517,12.207,9.768,8.581,8.382,7.28,17.256
"853",2022-07-26 14:00:00,18.521,6.978,18.045,16.999,14.996,11.625,9.571,8.382,7.983,7.179,17.264
"854",2022-07-26 14:30:00,18.616,6.978,17.855,16.999,14.996,11.916,9.866,8.481,8.082,7.179,17.289
"855",2022-07-26 15:00:00,18.806,7.079,18.616,17.475,14.709,12.401,9.866,8.581,8.382,7.381,17.433
"856",2022-07-26 15:30:00,18.996,6.978,18.521,17.57,15.378,12.304,9.866,8.581,8.382,7.381,17.374
"857",2022-07-26 16:00:00,19.282,6.978,17.95,17.284,15.091,11.916,9.571,8.581,8.082,7.28,17.442
"858",2022-07-26 16:30:00,19.282,6.978,18.331,17.57,14.9,12.207,9.669,8.382,8.082,7.28,17.535
"859",2022-07-26 17:00:00,19.567,6.978,18.14,17.57,14.996,11.916,9.768,8.779,8.282,7.381,17.526
"860",2022-07-26 17:30:00,19.567,6.978,18.14,17.57,14.421,12.013,9.669,8.481,8.182,7.381,17.467
"861",2022-07-26 18:00:00,19.567,7.079,18.236,17.57,14.996,12.013,9.866,8.481,8.082,7.381,17.526
"862",2022-07-26 18:30:00,19.758,6.877,17.665,16.999,14.996,11.916,9.571,8.382,7.782,7.179,17.509
"863",2022-07-26 19:00:00,19.758,6.978,17.57,16.903,15.091,11.431,9.571,8.581,7.882,7.28,17.501
"864",2022-07-26 19:30:00,19.853,6.978,17.57,16.903,14.9,11.625,9.669,8.481,7.782,7.28,17.543
"865",2022-07-26 20:00:00,19.662,6.877,17.57,16.903,14.517,12.013,9.472,8.481,7.782,7.28,17.535
"866",2022-07-26 20:30:00,19.472,6.775,17.475,16.808,14.613,11.916,9.472,8.382,7.782,7.28,17.484
"867",2022-07-26 21:00:00,19.282,6.775,17.475,16.903,14.709,11.819,9.571,8.481,7.882,7.179,17.543
"868",2022-07-26 21:30:00,19.092,6.877,17.475,16.903,14.804,11.625,9.669,8.481,7.682,7.179,17.552
"869",2022-07-26 22:00:00,18.901,6.775,17.379,16.999,14.804,11.528,9.472,8.481,7.782,7.179,17.56
"870",2022-07-26 22:30:00,18.806,6.877,17.475,16.999,14.804,11.722,9.472,8.382,7.782,7.28,17.619
"871",2022-07-26 23:00:00,18.616,6.978,17.475,16.808,14.804,11.722,9.472,8.382,7.782,7.179,17.543
"872",2022-07-26 23:30:00,18.521,6.877,17.475,16.808,14.804,11.722,9.472,8.382,7.782,7.28,17.535
"873",2022-07-27 00:00:00,18.426,6.775,17.475,16.808,14.613,11.916,9.571,8.382,7.782,7.28,17.577
"874",2022-07-27 00:30:00,18.331,6.877,17.475,16.808,14.709,11.819,9.571,8.481,7.782,7.28,17.476
"875",2022-07-27 01:00:00,18.331,6.877,17.379,16.903,14.613,11.625,9.472,8.581,7.882,7.079,17.535
"876",2022-07-27 01:30:00,18.14,6.775,17.475,16.808,14.709,11.625,9.768,8.382,7.782,7.179,17.526
"877",2022-07-27 02:00:00,18.045,6.877,17.475,16.808,14.9,11.431,9.472,8.481,7.782,7.381,17.585
"878",2022-07-27 02:30:00,18.045,6.877,17.475,16.808,14.709,11.722,9.373,8.581,7.882,7.28,17.509
"879",2022-07-27 03:00:00,17.95,6.877,17.475,16.808,14.804,11.819,9.472,8.481,7.782,7.28,17.518
"880",2022-07-27 03:30:00,17.855,6.877,17.379,16.808,14.804,11.722,9.571,8.581,7.782,7.179,17.56
"881",2022-07-27 04:00:00,17.855,6.775,17.475,16.808,14.613,11.722,9.571,8.481,7.782,7.179,17.543
"882",2022-07-27 04:30:00,17.76,6.877,17.475,16.903,14.804,11.528,9.669,8.382,7.782,7.28,17.543
"883",2022-07-27 05:00:00,17.76,6.775,17.475,16.903,14.613,11.528,9.571,8.382,7.882,7.179,17.569
"884",2022-07-27 05:30:00,17.665,6.877,17.379,16.808,14.613,11.625,9.571,8.481,7.782,7.179,17.501
"885",2022-07-27 06:00:00,17.665,6.877,17.475,16.808,14.613,11.916,9.472,8.382,7.782,7.28,17.45
"886",2022-07-27 06:30:00,17.57,6.877,17.475,16.808,14.709,11.819,9.571,8.481,7.882,7.28,17.408
"887",2022-07-27 07:00:00,17.57,6.877,17.475,16.713,14.804,11.819,9.472,8.481,7.782,7.28,17.374
"888",2022-07-27 07:30:00,17.665,6.877,17.57,16.808,14.996,11.625,9.571,8.581,7.782,7.179,17.357
"889",2022-07-27 08:00:00,17.665,6.877,17.57,16.903,14.9,11.722,9.768,8.481,7.882,7.179,17.391
"890",2022-07-27 08:30:00,17.665,6.877,17.665,16.999,14.996,12.013,9.669,8.581,7.983,7.28,17.383
"891",2022-07-27 09:00:00,17.95,6.877,18.236,17.189,14.804,12.401,9.571,8.581,7.983,7.28,17.332
"892",2022-07-27 09:30:00,18.045,6.978,18.331,17.094,15.187,12.207,9.866,8.581,7.882,7.28,17.383
"893",2022-07-27 10:00:00,18.14,6.978,18.236,17.094,15.091,12.11,9.965,8.581,7.983,7.381,17.366
"894",2022-07-27 10:30:00,18.045,6.978,17.95,17.189,15.569,12.013,10.063,8.581,8.082,7.28,17.366
"895",2022-07-27 11:00:00,18.331,6.978,19.092,17.284,15.378,12.207,10.063,8.581,8.082,7.381,17.476
"896",2022-07-27 11:30:00,18.236,6.978,18.426,17.379,15.187,12.497,10.063,8.68,8.182,7.28,17.569
"897",2022-07-27 12:00:00,19.662,7.079,19.282,17.475,15.187,12.401,9.866,8.68,8.282,7.381,17.611
"898",2022-07-27 12:30:00,18.616,7.079,19.377,17.284,15.473,12.207,10.259,8.68,8.282,7.481,17.645
"899",2022-07-27 13:00:00,18.616,7.079,19.377,17.475,15.282,12.594,10.259,8.581,8.182,7.381,17.662
"900",2022-07-27 13:30:00,18.901,7.079,19.377,17.57,15.187,12.594,10.161,8.68,8.182,7.381,17.721
"901",2022-07-27 14:00:00,19.187,7.179,19.092,17.665,15.378,12.401,9.866,8.68,8.481,7.481,17.746
"902",2022-07-27 14:30:00,19.187,7.079,18.616,17.855,15.569,12.304,10.161,8.779,8.581,7.381,17.738
"903",2022-07-27 15:00:00,19.472,7.079,19.377,17.76,15.187,12.594,9.866,8.779,8.382,7.381,17.83
"904",2022-07-27 15:30:00,19.472,7.179,18.331,17.379,15.091,12.013,9.768,8.68,8.182,7.481,17.915
"905",2022-07-27 16:00:00,19.662,7.079,18.901,17.855,15.569,12.401,10.259,8.779,8.481,7.481,18.067
"906",2022-07-27 16:30:00,19.758,7.179,18.711,17.855,15.473,12.594,10.063,8.779,8.382,7.481,18.143
"907",2022-07-27 17:00:00,20.043,6.978,18.426,17.665,15.378,12.98,10.161,8.68,8.182,7.28,18.058
"908",2022-07-27 17:30:00,20.234,7.079,18.616,18.14,15.378,12.11,10.161,8.68,8.282,7.481,17.974
"909",2022-07-27 18:00:00,20.329,7.079,18.426,17.475,15.473,12.304,10.063,8.779,8.282,7.481,18.294
"910",2022-07-27 18:30:00,20.138,7.079,18.521,17.57,15.664,12.11,9.965,8.68,8.082,7.381,18.151
"911",2022-07-27 19:00:00,20.043,7.079,18.045,17.475,15.187,12.11,9.669,8.68,7.983,7.381,18.016
"912",2022-07-27 19:30:00,19.948,6.978,17.95,17.284,15.091,12.304,9.571,8.481,7.983,7.381,18.092
"913",2022-07-27 20:00:00,20.043,6.978,17.95,17.284,15.187,11.819,9.768,8.779,7.983,7.28,18.075
"914",2022-07-27 20:30:00,19.948,6.877,17.95,17.284,15.091,12.11,9.768,8.581,7.882,7.28,18.159
"915",2022-07-27 21:00:00,19.853,7.079,17.855,17.189,15.187,11.625,9.866,8.68,7.882,7.381,18.185
"916",2022-07-27 21:30:00,19.758,6.978,17.855,17.189,15.187,11.916,9.768,8.68,7.882,7.381,18.218
"917",2022-07-27 22:00:00,19.567,6.978,17.95,17.189,14.9,12.401,9.669,8.581,8.082,7.381,18.151
"918",2022-07-27 22:30:00,19.472,6.877,17.95,17.284,14.804,12.013,9.768,8.68,7.983,7.381,18.117
"919",2022-07-27 23:00:00,19.282,6.978,17.95,17.284,15.187,11.916,9.866,8.779,7.882,7.28,18.075
"920",2022-07-27 23:30:00,19.092,6.978,17.95,17.379,15.187,11.722,9.866,8.581,7.882,7.381,18.092
"921",2022-07-28 00:00:00,19.092,6.978,17.95,17.379,14.996,11.722,9.866,8.481,7.882,7.381,18.159
"922",2022-07-28 00:30:00,18.996,7.079,17.95,17.094,14.996,12.013,9.669,8.581,7.983,7.381,18.126
"923",2022-07-28 01:00:00,18.996,6.978,17.95,17.189,14.996,12.207,9.571,8.68,7.983,7.381,18.126
"924",2022-07-28 01:30:00,18.901,6.978,17.855,17.284,15.091,12.304,9.669,8.68,7.882,7.381,18.143
"925",2022-07-28 02:00:00,18.806,6.877,17.855,17.284,15.282,11.722,9.768,8.779,7.983,7.28,18.126
"926",2022-07-28 02:30:00,18.711,6.978,17.95,17.284,15.187,11.916,9.866,8.581,7.983,7.28,18.176
"927",2022-07-28 03:00:00,18.711,6.978,17.95,17.189,15.091,12.013,9.768,8.581,7.983,7.381,18.227
"928",2022-07-28 03:30:00,18.616,6.978,17.855,17.189,14.9,12.11,9.669,8.481,7.882,7.381,18.218
"929",2022-07-28 04:00:00,18.521,6.978,17.95,17.284,14.804,12.013,9.669,8.68,7.983,7.381,18.193
"930",2022-07-28 04:30:00,18.426,6.978,17.855,17.189,14.996,12.11,9.768,8.68,7.882,7.381,18.193
"931",2022-07-28 05:00:00,18.426,6.978,17.855,17.094,15.091,11.819,9.866,8.581,7.882,7.381,18.168
"932",2022-07-28 05:30:00,18.331,6.978,17.855,17.094,15.187,11.916,9.669,8.68,7.882,7.28,18.21
"933",2022-07-28 06:00:00,18.331,6.978,17.95,17.094,15.282,11.916,9.768,8.581,7.882,7.28,18.185
"934",2022-07-28 06:30:00,18.236,6.978,17.95,17.094,14.9,12.207,9.669,8.68,7.983,7.381,18.126
"935",2022-07-28 07:00:00,18.236,6.978,17.95,17.189,14.804,12.207,9.768,8.68,7.983,7.381,18.117
"936",2022-07-28 07:30:00,18.236,6.978,17.95,17.379,14.996,12.013,9.768,8.581,7.882,7.381,18.067
"937",2022-07-28 08:00:00,18.521,6.978,18.045,17.475,15.187,11.916,9.768,8.68,7.983,7.381,18.075
"938",2022-07-28 08:30:00,18.711,7.079,18.14,17.475,15.378,12.013,9.866,8.68,8.082,7.481,18.109
"939",2022-07-28 09:00:00,18.426,7.079,18.426,17.76,15.378,12.207,9.768,8.779,8.082,7.481,18.1
"940",2022-07-28 09:30:00,18.901,7.079,18.521,17.475,15.569,12.304,10.161,8.779,8.382,7.381,18.159
"941",2022-07-28 10:00:00,18.806,7.079,18.901,17.855,15.378,12.594,10.161,8.68,8.082,7.381,18.134
"942",2022-07-28 10:30:00,19.567,7.179,19.472,17.57,15.569,12.497,10.161,8.779,8.282,7.481,18.168
"943",2022-07-28 11:00:00,19.758,7.079,19.377,17.76,15.664,12.69,10.357,8.779,8.282,7.381,18.126
"944",2022-07-28 11:30:00,19.758,7.079,19.758,17.665,15.855,12.594,10.357,8.779,8.481,7.481,18.202
"945",2022-07-28 12:00:00,20.805,7.079,19.472,17.665,15.855,12.69,10.455,8.879,8.68,7.481,18.185
"946",2022-07-28 12:30:00,20.424,7.179,19.567,17.95,16.046,12.69,10.259,8.879,8.382,7.582,18.227
"947",2022-07-28 13:00:00,20.329,7.079,18.806,17.855,15.664,12.787,10.357,8.978,8.581,7.481,18.294
"948",2022-07-28 13:30:00,20.519,7.079,18.236,17.475,15.664,12.304,9.866,8.779,8.082,7.381,18.353
"949",2022-07-28 14:00:00,20.901,7.28,19.472,18.045,16.141,12.69,10.553,9.077,8.68,7.582,18.429
"950",2022-07-28 14:30:00,21.091,7.079,18.331,17.379,15.378,12.497,10.063,8.779,8.082,7.381,18.421
"951",2022-07-28 15:00:00,20.901,7.079,18.521,17.665,15.569,12.304,9.965,8.68,8.182,7.481,18.37
"952",2022-07-28 15:30:00,21.855,7.079,18.521,17.379,15.855,12.207,9.965,8.779,8.282,7.582,18.505
"953",2022-07-28 16:00:00,22.046,7.179,20.043,18.045,15.855,12.787,10.455,8.879,8.382,7.582,18.522
"954",2022-07-28 16:30:00,22.238,7.179,19.567,18.236,15.473,12.69,10.455,8.879,8.182,7.582,18.496
"955",2022-07-28 17:00:00,21.473,7.079,18.616,17.665,15.378,12.304,9.965,8.779,8.182,7.481,18.505
"956",2022-07-28 17:30:00,21.282,7.079,18.521,17.57,15.569,12.497,9.965,8.879,8.082,7.481,18.53
"957",2022-07-28 18:00:00,21.187,7.079,18.616,17.665,15.855,12.304,9.965,8.879,8.082,7.481,18.446
"958",2022-07-28 18:30:00,21.473,7.079,18.996,17.855,15.569,12.304,10.161,8.879,8.182,7.481,18.58
"959",2022-07-28 19:00:00,22.142,7.079,18.521,17.57,15.569,12.304,9.768,8.779,8.282,7.582,18.572
"960",2022-07-28 19:30:00,21.951,7.079,18.331,17.665,15.569,12.304,10.063,8.779,8.082,7.381,18.564
"961",2022-07-28 20:00:00,21.569,7.079,18.426,17.57,15.282,12.304,10.063,8.779,7.983,7.381,18.522
"962",2022-07-28 20:30:00,21.282,7.079,18.331,17.475,15.378,12.11,9.866,8.779,8.082,7.481,18.496
"963",2022-07-28 21:00:00,20.996,7.079,18.331,17.475,15.378,12.304,9.965,8.779,7.983,7.481,18.555
"964",2022-07-28 21:30:00,20.805,7.079,18.236,17.475,15.378,12.207,9.866,8.779,7.983,7.481,18.555
"965",2022-07-28 22:00:00,20.71,7.079,18.236,17.57,15.378,12.304,9.866,8.779,7.983,7.381,18.488
"966",2022-07-28 22:30:00,20.424,7.079,18.236,17.57,15.473,12.207,9.965,8.779,8.082,7.381,18.496
"967",2022-07-28 23:00:00,20.138,7.079,18.236,17.475,15.664,12.207,9.866,8.779,7.983,7.381,18.564
"968",2022-07-28 23:30:00,20.043,6.978,18.236,17.475,15.282,12.11,9.965,8.68,8.082,7.381,18.555
"969",2022-07-29 00:00:00,19.758,7.079,18.236,17.475,15.473,12.207,9.965,8.779,8.082,7.481,18.437
"970",2022-07-29 00:30:00,19.472,7.079,18.331,17.665,15.091,12.013,9.965,8.779,8.082,7.481,18.454
"971",2022-07-29 01:00:00,19.092,6.978,18.236,17.379,15.282,12.497,9.768,8.68,7.983,7.381,18.496
"972",2022-07-29 01:30:00,19.092,7.179,18.331,17.379,15.569,12.013,9.866,8.779,8.082,7.481,18.782
"973",2022-07-29 02:00:00,19.377,7.079,18.236,17.379,15.378,12.11,10.063,8.779,7.983,7.381,18.698
"974",2022-07-29 02:30:00,19.187,7.079,18.236,17.665,15.282,12.11,9.965,8.68,7.983,7.481,18.505
"975",2022-07-29 03:00:00,19.187,6.978,18.236,17.57,15.187,12.304,9.965,8.879,8.082,7.481,18.631
